Timestamp,Open,High,Low,Close,Volume
2012-02-13,128.67999267578125,128.77000427246094,128.0800018310547,104.3089599609375,4654100.0
2012-02-14,128.3800048828125,128.69000244140625,127.77999877929688,104.36575317382812,5608500.0
2012-02-15,129.0,129.0399932861328,127.56999969482422,103.71680450439453,9589200.0
2012-02-16,127.9800033569336,129.17999267578125,127.94999694824219,104.69834899902344,8699000.0
2012-02-17,129.30999755859375,129.38999938964844,128.86000061035156,105.09846496582031,5765200.0
2012-02-21,129.6199951171875,129.75,128.9600067138672,105.19606018066406,6589200.0
2012-02-22,129.22999572753906,129.5,128.85000610351562,105.02525329589844,6092200.0
2012-02-23,128.99000549316406,129.69000244140625,128.5500030517578,105.38307189941406,12890500.0
2012-02-24,129.77000427246094,129.89999389648438,129.25,105.41558074951172,3769100.0
2012-02-27,128.92999267578125,130.0399932861328,128.57000732421875,105.44817352294922,5778600.0
2012-02-28,129.63999938964844,130.0399932861328,129.33999633789062,105.61078643798828,4953700.0
2012-02-29,130.02000427246094,130.3699951171875,129.08999633789062,105.14727020263672,7724200.0
2012-03-01,129.60000610351562,130.16000366210938,129.22999572753906,105.37494659423828,6684300.0
2012-03-02,129.5399932861328,129.7899932861328,129.0800018310547,105.35871124267578,3818700.0
2012-03-05,129.4199981689453,129.58999633789062,128.63999938964844,105.25300598144531,5286400.0
2012-03-06,127.93000030517578,129.4600067138672,127.18000030517578,103.65086364746094,14410100.0
2012-03-07,127.63999938964844,128.4499969482422,127.45999908447266,104.28512573242188,5736200.0
2012-03-08,128.82000732421875,129.27000427246094,128.5500030517578,104.84635162353516,4417000.0
2012-03-09,129.22000122070312,129.58999633789062,128.94000244140625,105.03338623046875,6248400.0
2012-03-12,129.1699981689453,129.6699981689453,129.10000610351562,105.28553009033203,5197000.0
2012-03-13,130.0500030517578,131.77000427246094,129.85000610351562,107.09095764160156,8699500.0
2012-03-14,131.7899932861328,132.1699981689453,131.6199951171875,107.25359344482422,5124600.0
2012-03-15,132.00999450683594,132.49000549316406,131.6699981689453,107.6846694946289,5716900.0
2012-03-16,132.52999877929688,132.61000061035156,132.02000427246094,107.59911346435547,5047200.0
2012-03-19,131.91000366210938,132.39999389648438,131.77999877929688,107.61534118652344,4424000.0
2012-03-20,131.36000061035156,131.6999969482422,130.9199981689453,107.0531234741211,5403700.0
2012-03-21,131.52999877929688,131.61000061035156,130.80999755859375,106.7353286743164,5031900.0
2012-03-22,130.24000549316406,130.5500030517578,129.86000061035156,106.06717681884766,6987900.0
2012-03-23,130.22000122070312,130.7100067138672,129.7100067138672,106.4176025390625,4373300.0
2012-03-26,131.38999938964844,132.13999938964844,131.33999633789062,107.63165283203125,4991500.0
2012-03-27,132.22000122070312,132.35000610351562,131.64999389648438,107.28946685791016,5777300.0
2012-03-28,131.72999572753906,131.86000061035156,130.41000366210938,106.72721862792969,5293700.0
2012-03-29,130.27000427246094,131.24000549316406,130.0399932861328,106.84944152832031,4487400.0
2012-03-30,131.7100067138672,131.97000122070312,131.17999267578125,107.39542388916016,4218500.0
2012-04-02,131.55999755859375,132.67999267578125,131.22999572753906,107.80278778076172,8683800.0
2012-04-03,132.14999389648438,132.39999389648438,131.0500030517578,107.28946685791016,6098700.0
2012-04-04,130.66000366210938,130.77000427246094,129.9499969482422,106.34422302246094,10402500.0
2012-04-05,130.10000610351562,130.7100067138672,129.92999267578125,106.24647521972656,4179800.0
2012-04-09,128.9600067138672,129.58999633789062,128.83999633789062,105.21156311035156,5360200.0
2012-04-10,128.8699951171875,129.07000732421875,126.91999816894531,103.49229431152344,12912700.0
2012-04-11,128.1699981689453,128.2899932861328,127.73999786376953,104.17678833007812,5603300.0
2012-04-12,128.1199951171875,129.7899932861328,128.0399932861328,105.70051574707031,7164600.0
2012-04-13,129.32000732421875,129.36000061035156,128.27000427246094,104.62493896484375,8826800.0
2012-04-16,129.22999572753906,129.6999969482422,128.67999267578125,105.1708984375,7503100.0
2012-04-17,129.8300018310547,131.1300048828125,129.80999755859375,106.69461059570312,6290900.0
2012-04-18,130.27000427246094,130.8000030517578,130.0800018310547,106.0508804321289,5057100.0
2012-04-19,130.22999572753906,130.6699981689453,128.82000732421875,105.55382537841797,8957000.0
2012-04-20,129.9600067138672,130.52999877929688,129.89999389648438,106.03435516357422,5686800.0
2012-04-23,128.74000549316406,129.0800018310547,128.16000366210938,105.25121307373047,5180000.0
2012-04-24,129.27000427246094,130.22999572753906,129.25999450683594,105.8222427368164,4418700.0
2012-04-25,130.5,130.8300018310547,130.11000061035156,106.57273864746094,7342000.0
2012-04-26,130.55999755859375,132.02999877929688,130.49000549316406,107.55986785888672,4577100.0
2012-04-27,132.08999633789062,132.41000366210938,131.66000366210938,107.68219757080078,3969500.0
2012-04-30,131.80999755859375,132.02000427246094,131.49000549316406,107.51907348632812,3670500.0
2012-05-01,131.85000610351562,133.13999938964844,131.39999389648438,108.11453247070312,5453200.0
2012-05-02,132.0399932861328,132.50999450683594,131.64999389648438,108.00846862792969,3746000.0
2012-05-03,132.41000366210938,132.5800018310547,131.5,107.5271987915039,5043100.0
2012-05-04,131.1300048828125,131.32000732421875,129.97000122070312,106.12403869628906,5934300.0
2012-05-07,129.5,130.25,129.4499969482422,105.92013549804688,4040500.0
2012-05-08,129.1699981689453,129.3300018310547,127.91000366210938,105.3001708984375,7641700.0
2012-05-09,128.0,129.1199951171875,127.37999725341797,104.69644927978516,11921700.0
2012-05-10,128.80999755859375,129.27999877929688,128.2100067138672,104.7780532836914,5325000.0
2012-05-11,127.80000305175781,129.16000366210938,127.7300033569336,104.56597137451172,3673800.0
2012-05-14,127.18000030517578,127.69000244140625,126.5999984741211,103.56253814697266,6069000.0
2012-05-15,126.81999969482422,127.58999633789062,126.06999969482422,103.04043579101562,6713000.0
2012-05-16,126.77999877929688,127.37000274658203,126.12999725341797,102.93440246582031,6043200.0
2012-05-17,126.20999908447266,126.25,124.55000305175781,101.6209945678711,8985300.0
2012-05-18,124.52999877929688,124.6500015258789,123.08999633789062,100.93827819824219,10861600.0
2012-05-21,123.69000244140625,124.80999755859375,123.44000244140625,102.16615295410156,5384900.0
2012-05-22,124.9000015258789,125.4800033569336,124.19000244140625,102.1825180053711,9856100.0
2012-05-23,123.94999694824219,124.80000305175781,122.81999969482422,102.0843276977539,8600000.0
2012-05-24,124.91999816894531,125.16000366210938,123.95999908447266,102.41987609863281,7043000.0
2012-05-25,124.93000030517578,125.0999984741211,123.97000122070312,101.71595764160156,6725100.0
2012-05-29,125.2300033569336,125.91999816894531,124.9000015258789,102.81281280517578,6828700.0
2012-05-30,124.52999877929688,124.61000061035156,123.73999786376953,101.49494934082031,6874300.0
2012-05-31,124.0199966430664,124.73999786376953,123.01000213623047,101.25753021240234,7793500.0
2012-06-01,122.12999725341797,122.41999816894531,120.91000366210938,99.05560302734375,11815100.0
2012-06-04,121.08999633789062,121.27999877929688,120.19000244140625,98.8673095703125,6369000.0
2012-06-05,120.63999938964844,121.31999969482422,120.5199966430664,99.12106323242188,6619900.0
2012-06-06,121.98999786376953,123.98999786376953,121.94999694824219,101.44586181640625,6138400.0
2012-06-07,125.16999816894531,125.43000030517578,124.26000213623047,101.92876434326172,8806300.0
2012-06-08,124.12000274658203,125.43000030517578,123.86000061035156,102.67367553710938,4432700.0
2012-06-11,126.37999725341797,126.48999786376953,123.8499984741211,101.48680877685547,7232100.0
2012-06-12,124.4000015258789,125.66000366210938,124.04000091552734,102.80467224121094,4923700.0
2012-06-13,125.33999633789062,125.94000244140625,124.4800033569336,102.23167419433594,4687100.0
2012-06-14,125.12000274658203,126.94000244140625,124.94999694824219,103.44314575195312,8162700.0
2012-06-15,126.7699966430664,127.4800033569336,126.63999938964844,104.41893768310547,6268400.0
2012-06-18,126.80000305175781,127.54000091552734,126.6500015258789,104.24674987792969,4568500.0
2012-06-19,127.7300033569336,128.7100067138672,127.51000213623047,105.00936889648438,3869500.0
2012-06-20,128.1199951171875,128.49000549316406,127.11000061035156,104.92730712890625,9212800.0
2012-06-21,128.14999389648438,128.33999633789062,125.33999633789062,102.86090850830078,7702600.0
2012-06-22,126.12999725341797,126.4800033569336,125.77999877929688,103.50877380371094,5295800.0
2012-06-25,125.05999755859375,125.08999633789062,124.31999969482422,102.30335998535156,5922300.0
2012-06-26,125.02999877929688,125.51000213623047,124.25,102.56575012207031,7551600.0
2012-06-27,125.4000015258789,126.2300033569336,125.31999969482422,103.3283920288086,3717100.0
2012-06-28,125.0199966430664,125.86000061035156,124.25,103.15618133544922,6460100.0
2012-06-29,127.75,128.57000732421875,127.44000244140625,105.32913970947266,5844400.0
2012-07-02,128.6199951171875,128.77000427246094,127.69000244140625,105.25535583496094,3837000.0
2012-07-03,128.3699951171875,129.22999572753906,128.24000549316406,105.90312957763672,2717700.0
2012-07-05,128.6199951171875,129.41000366210938,128.3000030517578,105.59978485107422,6637500.0
2012-07-06,127.79000091552734,127.80999755859375,126.87000274658203,104.6075210571289,4341400.0
2012-07-09,127.41999816894531,127.5,126.70999908447266,104.3369140625,4503800.0
2012-07-10,127.95999908447266,128.13999938964844,125.91000366210938,103.60713958740234,6730900.0
2012-07-11,126.43000030517578,126.48999786376953,125.19000244140625,103.24632263183594,6839500.0
2012-07-12,125.20999908447266,126.16000366210938,124.7699966430664,102.9675521850586,4412400.0
2012-07-13,125.91999816894531,127.70999908447266,125.86000061035156,104.64850616455078,3942000.0
2012-07-16,127.25,127.51000213623047,126.75,104.23856353759766,1991700.0
2012-07-17,127.52999877929688,128.14999389648438,126.29000091552734,104.81254577636719,3326900.0
2012-07-18,127.48999786376953,129.14999389648438,127.43000030517578,105.74736785888672,3099300.0
2012-07-19,129.27000427246094,129.7100067138672,128.80999755859375,106.04253387451172,3845000.0
2012-07-20,128.35000610351562,128.66000366210938,127.80999755859375,105.16372680664062,7435600.0
2012-07-23,126.0199966430664,127.18000030517578,125.52999877929688,104.23564910888672,4647900.0
2012-07-24,126.93000030517578,127.01000213623047,124.94000244140625,103.37325286865234,7077400.0
2012-07-25,126.5999984741211,127.04000091552734,126.0,103.90706634521484,3872300.0
2012-07-26,128.1699981689453,129.02999877929688,127.93000030517578,105.60723876953125,8074000.0
2012-07-27,129.02000427246094,130.88999938964844,128.97999572753906,107.21707153320312,7463900.0
2012-07-30,130.30999755859375,130.99000549316406,130.1199951171875,107.1020736694336,4235800.0
2012-07-31,130.25,130.52999877929688,129.69000244140625,106.51891326904297,4783400.0
2012-08-01,130.47000122070312,130.5,129.17999267578125,106.32177734375,5770000.0
2012-08-02,128.66000366210938,129.2899932861328,127.51000213623047,105.57439422607422,10915200.0
2012-08-03,130.05999755859375,131.07000732421875,129.8800048828125,107.37310791015625,7768300.0
2012-08-06,130.94000244140625,131.61000061035156,130.8800048828125,107.51271057128906,4572700.0
2012-08-07,131.32000732421875,131.88999938964844,131.2899932861328,107.90693664550781,3584500.0
2012-08-08,130.94000244140625,131.83999633789062,130.88999938964844,108.04658508300781,3003900.0
2012-08-09,131.5,131.8699951171875,131.11000061035156,108.06304931640625,3355100.0
2012-08-10,131.14999389648438,131.9499969482422,130.7899932861328,108.35871124267578,4410400.0
2012-08-13,131.74000549316406,131.89999389648438,131.02000427246094,108.10408020019531,3986700.0
2012-08-14,132.0500030517578,132.16000366210938,131.32000732421875,108.13697814941406,3421500.0
2012-08-15,131.50999450683594,131.99000549316406,131.44000244140625,108.1862564086914,2834800.0
2012-08-16,131.77000427246094,132.75,131.5,108.88433074951172,5340400.0
2012-08-17,132.2899932861328,132.52000427246094,132.19000244140625,109.04823303222656,2484300.0
2012-08-20,132.19000244140625,132.47000122070312,131.99000549316406,109.01527404785156,2266700.0
2012-08-21,132.57000732421875,133.02000427246094,131.57000732421875,108.51293182373047,4094500.0
2012-08-22,131.57000732421875,131.8000030517578,130.94000244140625,108.26591491699219,4496200.0
2012-08-23,131.25999450683594,131.2899932861328,130.1999969482422,107.36830139160156,4159600.0
2012-08-24,130.2100067138672,131.55999755859375,130.05999755859375,108.19176483154297,4202400.0
2012-08-27,131.4199981689453,131.57000732421875,130.9499969482422,107.92826843261719,1806500.0
2012-08-28,130.75,131.3000030517578,130.60000610351562,107.76362609863281,3028000.0
2012-08-29,130.8699951171875,131.27999877929688,130.6300048828125,107.81301879882812,2400400.0
2012-08-30,130.3800048828125,130.38999938964844,129.64999389648438,106.98947143554688,4120700.0
2012-08-31,130.63999938964844,131.39999389648438,130.0399932861328,107.78002166748047,5447700.0
2012-09-04,130.74000549316406,130.8000030517578,129.6300048828125,107.24475860595703,4106900.0
2012-09-05,130.3699951171875,130.8300018310547,130.0399932861328,107.36004638671875,2828800.0
2012-09-06,131.16000366210938,132.8300018310547,131.16000366210938,109.37763977050781,5559400.0
2012-09-07,132.88999938964844,133.08999633789062,132.57000732421875,109.47645568847656,4827700.0
2012-09-10,132.77000427246094,133.16000366210938,132.4199981689453,109.09758758544922,2296800.0
2012-09-11,132.60000610351562,133.4499969482422,132.58999633789062,109.59996032714844,2824400.0
2012-09-12,133.4600067138672,133.64999389648438,133.0800018310547,109.83055877685547,1953900.0
2012-09-13,133.27000427246094,135.7100067138672,133.2100067138672,111.49400329589844,6975700.0
2012-09-14,135.6199951171875,136.47999572753906,135.41000366210938,111.881103515625,5186100.0
2012-09-17,135.57000732421875,135.8800048828125,135.24000549316406,111.6092758178711,2606500.0
2012-09-18,135.14999389648438,135.7899932861328,135.14999389648438,111.67520141601562,3375400.0
2012-09-19,135.85000610351562,136.24000549316406,135.5500030517578,111.7740249633789,3080800.0
2012-09-20,135.1999969482422,135.97999572753906,135.0,111.95523834228516,6949700.0
2012-09-21,136.2100067138672,136.24000549316406,135.39999389648438,111.79102325439453,5318100.0
2012-09-24,134.9199981689453,135.72999572753906,134.8800048828125,111.66725158691406,2706900.0
2012-09-25,135.52999877929688,135.89999389648438,134.27999877929688,110.8585205078125,6292300.0
2012-09-26,134.3699951171875,134.50999450683594,133.74000549316406,110.49543762207031,5447700.0
2012-09-27,134.44000244140625,134.94000244140625,133.85000610351562,111.07306671142578,4975500.0
2012-09-28,133.9199981689453,134.47999572753906,133.36000061035156,110.6191635131836,4565400.0
2012-10-01,134.6199951171875,135.69000244140625,134.52999877929688,111.22158813476562,4854000.0
2012-10-02,135.11000061035156,135.3800048828125,133.94000244140625,110.97401428222656,6269100.0
2012-10-03,134.75,135.11000061035156,134.10000610351562,111.13905334472656,3319800.0
2012-10-04,135.14999389648438,135.7100067138672,134.9600067138672,111.83226776123047,3911800.0
2012-10-05,136.08999633789062,136.44000244140625,135.47999572753906,112.19535064697266,4560300.0
2012-10-08,135.39999389648438,135.86000061035156,135.32000732421875,111.93949890136719,2405000.0
2012-10-09,135.4199981689453,135.74000549316406,134.5500030517578,111.0648422241211,6034700.0
2012-10-10,134.39999389648438,134.4499969482422,133.07000732421875,109.98380279541016,10138700.0
2012-10-11,133.91000366210938,134.10000610351562,133.0800018310547,109.85999298095703,3669100.0
2012-10-12,133.25999450683594,133.8300018310547,132.75,109.85999298095703,3271200.0
2012-10-15,133.33999633789062,134.19000244140625,133.05999755859375,110.59442138671875,2641800.0
2012-10-16,134.64999389648438,135.36000061035156,134.57000732421875,111.65067291259766,5454400.0
2012-10-17,134.9499969482422,135.4600067138672,134.85000610351562,111.75800323486328,3815400.0
2012-10-18,135.25999450683594,135.77000427246094,135.0,111.70021057128906,6305000.0
2012-10-19,134.8000030517578,134.8000030517578,132.80999755859375,109.99544525146484,10437500.0
2012-10-22,132.92999267578125,133.38999938964844,132.0399932861328,109.98716735839844,5591900.0
2012-10-23,131.60000610351562,131.6300048828125,130.52999877929688,108.03703308105469,8962100.0
2012-10-24,131.0,131.25,130.33999633789062,107.83869171142578,6097300.0
2012-10-25,131.19000244140625,131.35000610351562,130.08999633789062,108.07007598876953,6313100.0
2012-10-26,130.67999267578125,131.22999572753906,130.08999633789062,108.07832336425781,4182600.0
2012-10-31,131.35000610351562,131.58999633789062,130.22999572753906,107.92133331298828,3939600.0
2012-11-01,131.02000427246094,132.44000244140625,130.97000122070312,109.06167602539062,3807400.0
2012-11-02,132.55999755859375,132.61000061035156,130.47000122070312,107.97917938232422,5141300.0
2012-11-05,130.4600067138672,131.1300048828125,130.11000061035156,108.14444732666016,2710700.0
2012-11-06,131.27999877929688,132.6300048828125,131.1999969482422,109.11954498291016,4408300.0
2012-11-07,131.0500030517578,131.0500030517578,128.64999389648438,106.80575561523438,18648300.0
2012-11-08,129.17999267578125,129.67999267578125,127.98999786376953,105.76453399658203,8427500.0
2012-11-09,127.36000061035156,128.7899932861328,127.27999877929688,105.70670318603516,6571600.0
2012-11-12,128.19000244140625,128.5399932861328,127.69999694824219,105.80581665039062,3758200.0
2012-11-13,127.41000366210938,128.9199981689453,127.33000183105469,105.38442993164062,5407200.0
2012-11-14,127.81999969482422,128.0399932861328,125.45999908447266,103.92178344726562,9479400.0
2012-11-15,125.56999969482422,126.05000305175781,125.01000213623047,103.71520233154297,7658000.0
2012-11-16,125.25,125.7699966430664,124.41999816894531,104.05738830566406,9350400.0
2012-11-19,126.62999725341797,127.68000030517578,126.51000213623047,105.73918151855469,9551500.0
2012-11-20,127.30999755859375,127.87000274658203,126.75,105.80546569824219,7021800.0
2012-11-21,127.6500015258789,128.22000122070312,127.54000091552734,106.16995239257812,4589400.0
2012-11-23,128.6699981689453,129.91000366210938,128.66000366210938,107.61156463623047,3345800.0
2012-11-26,129.1199951171875,129.52000427246094,128.7899932861328,107.30502319335938,4621000.0
2012-11-27,129.17999267578125,129.64999389648438,128.50999450683594,106.60908508300781,4910000.0
2012-11-28,128.1699981689453,129.75,127.47000122070312,107.40446472167969,7397000.0
2012-11-29,130.22999572753906,130.5399932861328,129.50999450683594,107.81865692138672,6112800.0
2012-11-30,130.25,130.4600067138672,129.77999877929688,107.78555297851562,4979600.0
2012-12-03,130.69000244140625,130.8000030517578,129.49000549316406,107.329833984375,5820800.0
2012-12-04,129.61000061035156,130.13999938964844,129.3000030517578,107.19730377197266,5760400.0
2012-12-05,129.7100067138672,130.82000732421875,129.16000366210938,107.90152740478516,8697300.0
2012-12-06,130.33999633789062,130.8000030517578,130.08999633789062,108.31575012207031,4129400.0
2012-12-07,131.3000030517578,131.61000061035156,130.82000732421875,108.9951171875,3993200.0
2012-12-10,131.58999633789062,132.00999450683594,131.57000732421875,109.14420318603516,3480900.0
2012-12-11,132.2100067138672,133.1199951171875,132.17999267578125,109.77389526367188,4012700.0
2012-12-12,132.97999572753906,133.33999633789062,132.3300018310547,109.78215026855469,9551800.0
2012-12-13,132.52999877929688,132.72000122070312,131.5500030517578,109.21048736572266,3844500.0
2012-12-14,131.6999969482422,132.0,131.25999450683594,108.91229248046875,3114300.0
2012-12-17,131.64999389648438,132.52000427246094,131.6300048828125,109.7242202758789,4534100.0
2012-12-18,132.67999267578125,133.72999572753906,132.3800048828125,110.64386749267578,6459500.0
2012-12-19,133.6699981689453,133.6999969482422,132.60000610351562,109.87328338623047,5511500.0
2012-12-20,132.57000732421875,133.27999877929688,132.27000427246094,110.34554290771484,5530500.0
2012-12-21,131.05999755859375,132.02000427246094,130.8300018310547,109.5252914428711,11495800.0
2012-12-24,131.2899932861328,131.4199981689453,130.97000122070312,108.84379577636719,1997400.0
2012-12-26,131.2899932861328,131.47999572753906,130.47000122070312,108.71086883544922,3982900.0
2012-12-27,130.94000244140625,131.13999938964844,129.33999633789062,108.53633117675781,8308600.0
2012-12-28,129.82000732421875,130.4499969482422,128.97000122070312,107.26481628417969,8570000.0
2012-12-31,128.66000366210938,130.89999389648438,128.5399932861328,108.51972198486328,12067800.0
2013-01-02,132.99000549316406,133.86000061035156,132.88999938964844,111.17081451416016,9636300.0
2013-01-03,133.63999938964844,134.0500030517578,133.30999755859375,111.0544204711914,8665200.0
2013-01-04,133.6999969482422,134.1999969482422,133.49000549316406,111.4117660522461,4759300.0
2013-01-07,133.69000244140625,133.72999572753906,133.16000366210938,110.95467376708984,6119700.0
2013-01-08,133.32000732421875,133.5,132.74000549316406,110.58068084716797,4269800.0
2013-01-09,133.39999389648438,133.97999572753906,133.39999389648438,111.12093353271484,3898000.0
2013-01-10,134.1999969482422,134.5800018310547,133.6300048828125,111.81069946289062,6004300.0
2013-01-11,134.4600067138672,134.8000030517578,134.2100067138672,111.96031188964844,4508000.0
2013-01-14,134.66000366210938,135.0,134.39999389648438,112.1015625,4298000.0
2013-01-15,134.2899932861328,135.25999450683594,134.24000549316406,112.25949096679688,2966100.0
2013-01-16,134.6199951171875,135.0500030517578,134.5399932861328,112.1015625,3197800.0
2013-01-17,135.3699951171875,136.19000244140625,135.22999572753906,112.88276672363281,6227500.0
2013-01-18,135.80999755859375,136.16000366210938,135.4199981689453,113.21968841552734,4922500.0
2013-01-22,136.1300048828125,136.77000427246094,135.9199981689453,113.76045227050781,4544900.0
2013-01-23,137.19000244140625,137.6300048828125,137.13999938964844,114.3594741821289,6397800.0
2013-01-24,137.58999633789062,138.49000549316406,137.57000732421875,114.82530212402344,6288000.0
2013-01-25,138.38999938964844,138.6300048828125,138.0399932861328,115.32447814941406,4461000.0
2013-01-28,138.85000610351562,138.8800048828125,138.3000030517578,115.3494644165039,3167700.0
2013-01-29,138.44000244140625,139.3800048828125,138.44000244140625,115.83200073242188,3946700.0
2013-01-30,139.22999572753906,139.3699951171875,138.6699981689453,115.44100189208984,5496100.0
2013-01-31,138.75999450683594,140.22000122070312,138.32000732421875,115.14981842041016,3935300.0
2013-02-01,139.2899932861328,139.88999938964844,139.0399932861328,116.2563247680664,5234900.0
2013-02-04,138.80999755859375,138.97999572753906,138.36000061035156,115.28292083740234,6536200.0
2013-02-05,139.24000549316406,139.85000610351562,139.2100067138672,115.96509552001953,5819800.0
2013-02-06,138.8800048828125,139.6999969482422,138.8800048828125,116.12325286865234,3113900.0
2013-02-07,139.58999633789062,139.63999938964844,138.32000732421875,115.88195037841797,6637600.0
2013-02-08,139.3699951171875,140.02999877929688,139.3699951171875,116.24800109863281,3573800.0
2013-02-11,139.6199951171875,139.67999267578125,139.2100067138672,116.0732650756836,2542800.0
2013-02-12,139.58999633789062,140.2100067138672,139.50999450683594,116.51424407958984,3498600.0
2013-02-13,140.22999572753906,140.36000061035156,139.5,116.3644790649414,3387800.0
2013-02-14,139.3800048828125,139.9600067138672,139.25999450683594,116.35613250732422,3048800.0
2013-02-15,139.50999450683594,139.7100067138672,138.75,116.31195068359375,6111300.0
2013-02-19,139.55999755859375,140.16000366210938,139.52000427246094,116.74559783935547,3944000.0
2013-02-20,140.0,140.27999877929688,138.8800048828125,115.83655548095703,5974200.0
2013-02-21,138.64999389648438,138.8800048828125,138.05999755859375,115.52790832519531,7517900.0
2013-02-22,139.24000549316406,139.8300018310547,138.86000061035156,116.61225128173828,4158500.0
2013-02-25,140.3300018310547,140.58999633789062,137.60000610351562,114.8189697265625,10031600.0
2013-02-26,138.35000610351562,138.9600067138672,137.97999572753906,115.75312042236328,9236100.0
2013-02-27,138.74000549316406,140.8699951171875,138.63999938964844,117.27113342285156,7404500.0
2013-02-28,140.4499969482422,141.30999755859375,140.17999267578125,117.0042724609375,11383200.0
2013-03-01,139.88999938964844,140.89999389648438,139.1699981689453,117.38787078857422,6506400.0
2013-03-04,140.36000061035156,141.10000610351562,140.10000610351562,117.6631851196289,3619700.0
2013-03-05,141.69000244140625,142.67999267578125,141.69000244140625,118.72233581542969,7962300.0
2013-03-06,142.91000366210938,143.07000732421875,142.49000549316406,119.13949584960938,4481000.0
2013-03-07,142.97999572753906,143.38999938964844,142.89999389648438,119.38968658447266,3689100.0
2013-03-08,143.9499969482422,144.02000427246094,143.2100067138672,119.90679931640625,5680700.0
2013-03-11,143.72999572753906,144.36000061035156,143.61000061035156,120.40721130371094,4373000.0
2013-03-12,144.2899932861328,144.6999969482422,144.02999877929688,120.44062805175781,5166400.0
2013-03-13,144.44000244140625,144.7100067138672,144.08999633789062,120.49071502685547,4319500.0
2013-03-14,144.80999755859375,145.35000610351562,144.75999450683594,121.21632385253906,5361200.0
2013-03-15,144.82000732421875,144.88999938964844,144.38999938964844,121.04255676269531,10835400.0
2013-03-18,143.85000610351562,144.8800048828125,143.6999969482422,120.49922943115234,5511200.0
2013-03-19,144.50999450683594,144.8300018310547,143.47999572753906,120.60783386230469,9298500.0
2013-03-20,144.86000061035156,145.14999389648438,144.58999633789062,121.03407287597656,5924700.0
2013-03-21,144.1199951171875,144.58999633789062,143.49000549316406,120.26518249511719,6075700.0
2013-03-22,144.30999755859375,144.94000244140625,144.27999877929688,121.10928344726562,5027800.0
2013-03-25,145.08999633789062,145.32000732421875,143.60000610351562,120.53255462646484,9603200.0
2013-03-26,144.6699981689453,145.2899932861328,144.6300048828125,121.42696380615234,4877900.0
2013-03-27,144.35000610351562,145.08999633789062,144.05999755859375,121.1594467163086,4128900.0
2013-03-28,145.00999450683594,145.52999877929688,144.83999633789062,121.46031951904297,4346000.0
2013-04-01,145.3000030517578,145.72999572753906,144.97000122070312,121.51052856445312,8621600.0
2013-04-02,145.8699951171875,146.5,145.77999877929688,122.2544174194336,5672300.0
2013-04-03,146.24000549316406,146.47000122070312,144.9499969482422,121.30992889404297,7661100.0
2013-04-04,145.36000061035156,145.97999572753906,145.08999633789062,121.8364486694336,7520100.0
